127,737,5,3
112,737,3,3
122,736,4,4
95,736,5,5
86,736,5,5
81,736,4,4
73,733,8,8
117,723,5,3
104,723,4,4
153,722,5,6
144,722,8,4
135,722,4,4
112,722,4,4
81,722,4,4
141,721,4,5
127,719,8,8
73,719,8,8
306,717,6,6
126,718,36,13
306,714,4,4
166,540,4,3
158,540,3,3
144,539,4,5
165,536,14,10
142,536,20,12
516,529,4,3
500,529,4,3
466,529,4,3
359,529,3,3
338,529,4,3
302,529,4,3
275,529,4,3
253,529,3,3
242,529,4,3
187,529,4,3
484,528,3,4
477,528,4,5
414,528,4,5
405,528,4,5
380,528,4,5
375,528,3,4
370,528,4,4
343,528,4,5
327,528,4,4
313,528,4,5
294,528,4,5
280,528,4,5
264,528,4,5
229,528,4,4
202,528,4,5
196,528,4,4
157,528,4,4
403,526,40,11
312,526,11,8
446,525,16,10
274,525,37,12
130,525,11,11
497,524,28,10
465,524,29,12
392,524,9,9
326,524,9,10
260,524,12,10
220,524,37,11
181,524,36,10
143,524,37,10
434,506,7,5
433,504,4,4
420,504,4,4
323,504,4,3
298,504,3,3
216,504,3,3
191,504,3,3
423,503,5,5
267,503,3,4
259,503,4,5
228,503,3,4
211,503,4,4
147,503,4,5
439,502,4,5
247,501,7,6
400,501,11,7
386,501,3,7
380,501,6,7
314,500,18,10
280,500,33,11
246,500,32,11
203,500,40,9
505,495,4,4
495,494,5,5
490,494,5,5
493,492,4,4
307,492,3,3
299,492,3,3
267,492,3,3
251,492,3,3
238,492,3,3
220,492,3,3
215,492,3,3
286,491,5,4
272,491,4,5
184,491,3,4
177,491,4,5
145,491,5,5
421,490,3,3
400,490,3,3
259,489,5,6
164,489,7,6
513,489,10,7
414,489,3,7
379,489,39,10
230,488,25,11
197,488,30,9
144,488,16,9
316,487,18,10
163,487,32,12
137,487,7,9
408,483,10,4
424,480,4,4
419,480,4,4
400,480,4,4
243,480,3,3
232,480,4,3
216,480,3,3
212,480,3,3
208,480,3,3
176,480,4,3
171,480,4,3
270,479,4,5
252,479,4,4
237,479,4,5
145,479,5,5
394,478,6,5
225,477,5,6
439,477,3,7
385,477,25,10
380,477,3,7
144,476,17,9
138,476,6,8
441,471,3,3
529,470,5,5
509,469,11,6
508,468,3,4
439,468,4,4
425,468,4,4
414,468,4,4
400,468,4,4
270,468,4,3
197,468,4,3
140,468,5,3
227,467,4,5
152,467,5,5
532,466,7,9
527,466,4,5
518,466,4,5
441,466,4,4
419,466,6,5
214,465,7,6
247,464,32,9
183,464,28,10
132,464,48,11
508,457,3,3
414,457,4,4
259,457,4,3
402,456,6,4
272,456,4,5
238,456,4,5
233,456,3,4
228,456,4,4
200,456,4,5
153,456,4,4
532,455,4,5
527,455,4,5
518,455,4,5
419,455,3,3
193,454,7,6
410,454,21,9
400,454,9,8
393,454,6,8
526,453,11,9
504,453,20,10
498,453,5,9
493,453,3,8
386,453,6,10
173,453,16,9
251,452,49,12
131,452,39,10
434,445,3,3
394,445,4,4
226,445,3,3
195,445,3,3
140,445,5,3
152,444,5,5
397,443,3,4
403,442,4,6
208,443,14,7
424,442,6,8
410,442,12,9
432,441,14,10
389,441,21,10
222,441,21,9
202,441,6,9
183,441,16,9
132,441,48,11
419,434,4,3
283,434,4,4
207,434,3,3
189,434,3,3
153,433,4,4
144,433,4,5
405,432,4,5
199,431,6,7
432,430,15,10
413,430,18,9
394,430,19,10
226,430,23,9
198,430,26,9
252,429,40,12
433,422,3,3
395,422,3,3
134,422,4,4
216,421,4,4
207,421,4,5
405,420,4,5
382,420,5,7
168,420,5,7
432,418,14,10
176,418,16,9
131,418,36,11
410,414,3,3
424,411,4,4
386,411,4,4
175,411,3,3
170,411,4,3
158,411,3,3
403,408,4,5
432,407,15,10
413,407,18,9
132,407,8,8
231,399,3,3
221,399,3,3
204,399,3,3
198,399,4,3
163,399,4,3
158,399,4,3
274,398,4,5
257,398,4,5
251,398,4,4
225,398,4,5
212,396,5,6
270,394,16,10
244,394,24,10
211,394,32,12
505,379,4,4
422,379,5,4
397,379,5,4
388,379,4,4
383,379,5,4
495,378,5,5
490,378,5,5
416,378,6,5
493,376,4,4
435,376,6,7
425,376,4,4
420,376,4,4
415,376,3,4
399,376,5,4
386,376,4,4
381,376,4,4
307,376,3,3
303,376,3,3
299,376,3,3
267,376,3,3
251,376,3,3
238,376,3,3
220,376,3,3
286,375,5,4
272,375,4,5
184,375,3,4
177,375,4,5
145,375,5,5
259,373,5,6
164,373,7,6
513,373,10,7
230,372,25,11
197,372,30,9
163,372,32,11
144,372,16,9
138,372,6,9
388,367,4,4
497,364,6,4
439,364,3,4
386,364,3,3
270,364,4,3
197,364,4,3
140,364,5,3
422,363,5,5
227,363,4,5
152,363,5,5
532,362,7,9
527,362,4,5
518,362,4,5
513,362,4,5
434,362,4,5
214,361,7,6
400,361,30,10
400,361,3,7
394,361,5,9
405,360,6,8
354,360,40,12
213,360,31,11
182,360,29,10
247,359,32,10
132,359,48,12
391,355,2,3
498,352,4,4
439,352,3,3
259,352,4,3
272,351,4,5
238,351,4,5
233,351,3,4
228,351,4,4
201,351,4,5
153,351,4,4
532,350,4,5
527,350,4,5
513,350,5,5
395,350,4,5
433,349,11,8
420,349,11,7
406,349,13,9
394,349,10,8
384,349,7,8
173,349,16,8
526,348,11,9
491,348,33,10
251,347,49,12
391,344,3,3
425,341,4,4
420,341,4,4
226,341,3,3
195,341,3,3
140,341,5,3
397,340,5,4
152,340,5,5
434,339,5,5
208,339,14,7
433,338,12,8
395,337,36,10
386,337,4,8
222,337,21,9
202,337,6,8
183,337,16,9
131,336,49,21
400,329,4,4
283,329,4,4
207,329,3,3
189,329,3,3
437,328,5,4
423,328,5,4
153,328,4,4
144,328,4,5
417,327,6,5
403,327,3,4
199,326,6,7
413,326,31,8
395,326,17,9
226,325,23,9
198,325,26,9
252,324,40,12
494,318,4,4
439,318,3,4
434,318,4,4
425,318,3,4
420,318,4,4
415,318,3,3
406,318,3,3
395,318,3,3
252,318,3,3
134,318,4,4
216,317,4,4
207,317,4,5
168,316,5,7
432,315,12,8
413,315,18,8
405,315,7,9
391,315,12,10
386,315,4,8
381,315,3,8
526,314,12,9
518,314,7,8
513,314,3,8
504,314,8,10
486,314,17,10
176,314,17,9
132,314,35,11
385,306,4,4
175,306,3,3
170,306,4,3
158,306,3,3
