109,741,5,3
104,740,4,4
77,740,5,5
68,740,5,5
63,740,4,4
532,739,4,5
518,738,4,5
510,738,7,6
553,737,4,4
55,737,8,8
511,736,3,4
546,735,13,11
306,735,6,10
300,735,5,10
508,734,36,11
98,726,3,3
113,725,4,4
92,725,4,5
119,724,11,5
134,723,7,11
105,722,8,8
67,723,35,8
104,721,29,11
54,721,12,10
430,618,3,3
353,618,3,3
341,618,4,3
272,618,3,3
263,618,4,3
252,618,3,3
246,618,4,4
177,618,4,3
158,618,3,3
137,618,3,3
88,618,4,3
427,617,3,4
421,617,3,4
387,617,4,4
375,617,3,4
367,617,4,5
302,617,3,4
228,617,4,4
153,617,4,5
107,617,4,5
93,617,4,5
83,617,4,5
408,616,5,7
298,616,15,7
247,615,4,5
365,615,18,11
316,615,11,8
173,615,9,8
415,614,47,10
397,614,10,9
185,614,14,9
144,614,27,9
386,613,8,10
330,613,32,12
202,613,40,10
55,613,19,10
542,595,6,5
231,592,3,3
171,592,4,3
544,591,5,5
264,591,3,4
247,591,5,4
221,591,3,4
201,591,4,5
179,591,4,5
160,591,4,4
147,591,4,5
532,590,3,3
138,590,3,3
409,589,17,10
193,589,6,7
526,588,11,9
493,588,4,8
401,588,4,8
256,588,23,9
178,588,11,12
520,587,6,9
428,587,17,10
239,587,16,10
192,587,43,13
136,587,39,11
109,587,24,11
90,587,17,10
506,571,3,3
515,570,3,3
416,569,10,5
546,567,4,4
513,567,4,4
454,567,4,4
420,567,4,4
156,567,3,3
140,567,3,3
134,567,3,3
95,567,3,3
89,566,4,5
431,565,5,5
411,565,8,9
115,565,6,7
527,564,4,4
434,564,4,4
521,564,3,7
88,563,17,9
81,563,7,9
515,561,20,13
422,561,21,13
449,555,11,6
225,554,3,3
114,554,4,3
105,554,3,3
91,554,3,3
76,554,5,4
306,553,3,4
295,553,5,5
235,553,5,5
228,553,4,4
215,553,4,5
161,553,4,5
148,553,4,6
136,553,4,5
85,553,4,4
541,552,4,5
531,552,4,4
454,552,5,5
448,552,5,5
440,552,3,3
437,552,5,5
288,551,7,6
198,551,3,6
526,550,11,8
521,550,3,8
429,550,16,8
420,550,4,8
415,550,3,8
158,550,12,9
287,549,26,11
262,549,23,11
195,549,9,10
171,549,23,11
121,549,34,12
74,549,44,11
525,542,5,4
433,542,5,4
105,542,3,3
509,541,6,4
417,541,6,4
98,541,4,5
84,541,4,6
76,540,3,3
546,538,3,8
507,538,13,11
454,538,8,11
428,538,18,9
415,538,13,11
520,537,25,10
447,537,6,10
74,537,41,12
528,530,4,4
521,530,4,3
429,530,4,4
119,530,3,3
93,530,4,3
88,530,4,3
504,529,5,4
111,529,4,5
527,528,4,3
507,528,3,3
411,528,5,7
433,527,5,4
502,526,10,11
409,526,15,11
540,525,15,24
513,525,26,11
446,525,17,12
425,525,20,11
159,517,4,3
132,517,4,3
192,516,4,4
181,516,4,5
137,516,3,4
95,515,6,7
66,514,7,6
147,514,16,9
126,514,18,8
188,513,24,9
166,513,21,9
113,513,12,9
103,513,8,9
64,513,30,11
231,507,3,3
263,506,3,3
193,506,3,3
141,506,3,3
116,506,3,3
70,506,3,3
221,505,4,3
168,505,5,5
86,505,10,5
75,505,5,5
237,504,6,5
198,504,6,6
187,504,5,5
165,504,5,4
156,504,4,5
153,504,4,4
131,504,4,6
122,504,4,4
110,504,4,5
95,504,4,4
257,503,5,7
253,502,5,7
179,502,6,6
243,492,5,4
225,492,3,3
157,492,6,6
135,492,5,6
92,492,6,6
276,491,4,4
249,491,4,4
236,491,6,7
192,491,4,4
164,491,5,5
152,491,4,4
146,491,5,5
125,491,4,4
102,491,6,7
65,491,4,4
184,489,6,6
88,488,36,10
56,487,32,12
498,470,3,4
542,467,3,3
430,467,3,3
105,467,3,3
158,466,4,5
127,466,4,5
94,466,3,4
74,466,4,5
420,465,4,5
432,464,5,5
66,464,6,7
168,464,9,10
113,464,33,8
540,463,10,9
512,463,7,10
507,463,3,9
501,463,4,9
493,463,4,9
454,463,4,9
439,463,14,9
409,463,4,9
401,463,7,11
148,463,19,11
64,463,45,12
520,462,18,10
415,462,24,12
203,457,3,3
166,456,3,3
120,456,3,3
114,456,3,3
89,456,3,3
193,455,3,3
137,455,4,3
71,455,5,5
58,455,6,5
210,454,5,5
171,454,6,6
160,454,5,5
128,454,4,5
124,454,5,5
93,454,5,4
83,454,4,5
68,454,4,4
63,454,6,6
103,453,5,7
152,452,6,6
298,445,3,3
232,445,8,3
284,444,5,4
248,444,4,4
204,444,3,4
166,444,4,4
152,444,5,4
145,444,4,4
68,444,3,4
282,443,3,3
275,443,9,5
309,442,8,6
209,442,14,6
183,442,3,3
117,442,8,6
79,442,10,6
266,441,4,4
239,441,4,4
230,441,4,6
206,441,4,4
201,441,5,5
193,441,9,7
157,441,9,7
149,441,4,5
129,441,4,4
114,441,4,4
76,441,4,4
70,441,7,7
170,440,12,8
294,439,7,6
141,439,6,6
440,416,4,4
102,416,4,3
419,415,3,3
111,415,4,4
513,414,3,3
510,414,5,5
420,414,3,3
82,415,5,4
524,413,7,6
493,412,4,8
448,412,3,7
401,412,4,8
541,411,10,9
500,411,18,8
453,411,6,9
408,411,17,9
121,411,22,10
110,411,8,10
89,411,18,11
55,411,25,11
542,394,6,4
503,393,7,5
521,391,4,4
501,391,4,4
429,391,4,4
409,391,4,4
224,391,4,3
215,391,3,3
137,391,4,3
129,391,3,3
98,391,3,3
91,391,4,4
207,390,3,4
524,389,7,5
82,390,4,4
433,388,5,5
175,389,10,7
513,387,4,8
107,387,26,11
188,386,41,11
148,386,24,12
136,386,10,11
89,386,17,12
