96,731,6,7
92,731,5,7
105,730,4,10
82,730,21,10
82,730,5,5
76,730,4,10
80,654,4,4
75,651,11,9
371,628,3,3
123,629,3,3
495,627,4,4
492,627,4,4
489,627,4,4
480,627,4,4
474,627,5,4
440,627,3,4
134,627,3,4
470,626,4,5
402,626,5,5
449,625,8,7
368,625,42,8
460,623,46,10
160,623,31,9
124,623,33,12
439,622,9,10
426,622,13,11
413,622,11,10
363,622,7,11
224,615,4,5
95,615,6,5
239,614,5,6
382,613,5,4
375,613,4,4
365,613,5,5
412,612,6,6
232,612,8,8
206,612,18,8
181,613,3,3
113,612,8,8
225,611,3,3
397,611,5,8
365,609,5,5
405,608,24,11
364,608,32,11
165,600,14,15
95,597,5,6
226,588,4,3
268,587,3,4
148,585,4,4
80,585,4,4
435,584,49,16
384,583,48,16
146,583,6,8
133,583,11,10
252,582,3,11
75,582,16,9
371,579,8,9
257,580,4,11
232,580,13,11
193,580,16,12
153,580,6,11
126,580,6,11
111,579,8,12
104,579,5,13
444,578,8,13
172,577,20,15
367,576,14,22
77,573,3,3
253,572,4,3
213,571,5,5
198,571,4,5
154,571,5,5
134,571,4,4
114,571,3,4
91,571,5,4
249,570,5,5
178,570,4,5
230,570,15,7
109,569,10,7
197,567,10,10
122,567,18,10
75,567,32,10
248,566,18,11
209,566,18,11
420,547,3,3
495,544,4,4
486,544,4,4
481,544,3,4
470,544,4,4
440,544,4,4
434,544,4,4
396,544,4,4
390,544,4,4
387,544,4,4
381,544,3,3
187,544,3,3
148,544,5,6
402,543,5,5
185,543,7,6
459,540,47,10
363,540,6,10
180,539,4,5
426,539,31,11
413,539,11,11
369,539,41,11
123,539,34,13
139,536,4,3
166,533,3,4
425,530,3,4
194,529,10,8
231,528,6,7
418,527,4,8
416,526,39,10
401,526,12,10
369,525,29,11
363,525,7,10
150,519,13,17
210,518,4,5
148,516,25,34
437,512,3,3
446,510,4,5
411,511,10,6
390,511,9,6
373,510,4,4
455,510,6,6
381,510,8,7
463,509,12,8
260,508,5,3
215,508,10,3
477,507,23,12
426,507,10,8
400,507,9,10
120,507,4,3
117,507,2,3
444,504,10,12
268,504,3,4
226,504,3,6
136,503,4,5
79,503,4,3
148,502,4,4
127,502,4,4
76,502,4,4
367,502,19,14
238,500,5,6
186,500,16,10
246,498,12,13
231,498,13,10
125,498,19,12
75,498,15,10
146,497,13,11
99,497,7,14
107,496,10,14
166,495,19,15
253,489,4,3
233,489,3,3
128,489,4,3
249,488,4,4
213,488,4,4
148,488,4,4
101,488,4,5
198,487,4,6
154,487,4,5
238,487,7,7
115,487,4,6
261,486,5,8
230,486,6,8
109,486,6,7
82,486,25,8
74,485,7,9
248,484,12,10
122,484,17,10
209,483,18,11
197,483,11,11
173,483,2,3
382,474,5,5
372,474,5,4
365,472,4,3
415,470,9,13
398,470,16,10
364,470,33,13
191,380,4,5
302,378,4,4
257,378,3,4
253,378,5,5
245,378,4,4
240,378,3,4
232,378,4,4
117,378,5,5
97,378,4,5
307,377,6,6
226,377,7,5
200,377,5,5
174,377,5,5
130,377,4,5
80,377,4,5
356,375,5,7
344,375,5,7
326,375,5,7
214,375,7,8
204,375,5,7
92,376,15,8
146,374,6,8
355,374,9,10
155,374,28,10
337,373,17,11
319,373,16,11
250,373,12,13
225,373,24,11
197,373,25,11
187,373,3,10
143,373,14,11
109,373,32,13
75,373,14,11
475,367,3,5
362,366,3,3
509,365,4,3
464,365,3,3
430,365,3,3
354,365,4,3
339,365,4,3
113,365,3,3
506,364,3,3
498,364,3,3
449,364,3,4
424,364,5,5
421,364,4,4
404,364,5,5
376,364,5,4
365,364,5,5
351,364,4,4
345,364,3,4
336,364,4,4
314,364,6,6
296,364,5,4
278,364,3,4
272,364,4,4
258,364,4,4
252,364,4,4
228,364,4,4
211,364,3,3
199,364,3,4
192,364,5,4
187,364,4,4
132,364,4,4
96,364,4,4
82,364,3,4
469,364,5,9
224,363,5,6
148,363,4,5
92,363,5,6
521,363,8,8
289,361,8,7
264,362,20,8
74,362,13,8
482,361,8,9
491,360,29,10
445,360,3,3
439,360,30,10
400,360,36,10
395,360,3,10
247,360,16,10
242,360,4,10
223,360,15,10
180,360,25,10
161,360,15,10
111,360,32,10
372,359,3,3
287,359,35,13
208,359,12,11
146,359,12,11
91,359,15,11
415,353,3,5
336,353,3,3
516,351,4,4
506,351,5,4
462,351,4,4
459,351,4,4
453,351,4,4
345,351,4,4
196,351,4,3
98,351,4,4
349,350,6,5
193,350,4,4
161,350,3,3
85,350,4,5
479,349,4,4
142,349,4,5
111,349,7,5
90,349,5,6
422,349,15,7
339,348,3,3
500,348,29,11
254,347,9,9
192,347,15,9
478,346,18,10
467,346,2,3
441,346,33,11
410,346,3,10
403,346,5,10
389,346,13,10
384,346,3,10
376,346,6,9
336,346,37,10
323,346,9,11
318,346,5,9
312,346,5,10
306,346,4,11
264,346,37,10
240,346,13,12
211,346,26,10
177,346,11,10
109,346,16,10
83,346,22,10
80,346,3,3
74,346,7,10
129,345,43,13
115,325,4,4
109,323,4,4
92,323,4,4
