329,773,27,8
282,773,40,9
256,773,26,8
229,773,28,8
355,772,29,9
322,772,7,9
358,763,3,3
327,756,5,5
265,756,5,5
256,756,5,5
299,755,4,5
376,754,11,12
364,754,13,12
325,754,35,12
308,754,16,12
245,754,46,12
294,750,15,16
227,750,21,15
307,710,4,4
300,708,13,10
243,650,3,3
160,648,5,3
132,648,4,3
125,648,3,3
259,647,4,4
252,647,6,5
214,647,4,4
186,647,5,5
170,647,4,4
155,647,4,5
138,647,4,4
114,647,5,5
109,647,4,4
91,647,4,4
103,646,26,7
89,645,11,8
182,644,15,9
222,643,48,10
200,643,19,10
168,643,12,10
130,643,36,13
409,634,4,4
387,634,4,4
372,634,5,4
312,634,4,4
210,634,4,4
166,634,4,4
142,634,5,4
91,634,4,4
497,633,4,4
473,633,5,5
464,633,4,4
458,633,5,4
443,633,5,5
421,633,7,5
392,633,4,4
342,633,4,5
333,633,4,4
317,633,4,4
299,633,5,6
283,633,4,5
259,633,3,4
234,633,4,4
201,633,4,5
171,633,4,4
137,633,4,5
121,633,4,5
112,633,4,4
96,633,4,4
148,632,6,6
290,631,3,5
250,631,16,8
242,631,6,8
439,630,15,9
510,629,13,10
496,629,11,10
456,629,37,10
357,629,40,10
341,629,12,10
310,629,28,10
270,629,38,13
221,629,18,10
179,629,39,11
161,629,15,10
135,629,29,10
120,629,12,10
89,629,28,10
401,628,35,13
111,622,3,3
428,620,5,3
408,620,4,4
399,620,4,4
368,620,4,4
331,620,4,3
320,620,4,4
204,620,3,3
190,620,4,4
177,620,4,4
515,619,4,4
508,619,6,5
470,619,4,4
442,619,5,5
423,619,4,4
387,619,6,5
373,619,4,4
364,619,3,3
349,619,4,5
326,619,6,5
314,619,4,5
288,619,5,5
277,619,4,4
270,619,6,5
155,619,5,5
138,619,4,4
127,619,4,4
120,619,6,5
218,617,5,7
214,617,4,6
208,617,4,6
151,617,4,6
422,617,12,8
137,617,10,8
438,616,15,9
150,616,16,9
478,615,44,10
456,615,19,10
384,615,36,10
339,615,43,11
312,615,24,10
286,615,24,10
240,615,44,10
200,615,38,11
167,615,31,10
90,615,44,10
489,606,3,3
474,606,5,4
462,606,4,4
314,606,4,4
224,606,4,4
149,606,4,4
439,605,5,5
427,605,4,4
405,605,4,5
395,605,4,5
374,605,6,5
355,605,7,4
350,605,4,5
344,605,4,5
300,605,4,4
263,605,3,4
229,605,5,5
202,605,5,5
178,605,6,5
143,605,5,4
106,605,5,5
503,603,5,7
499,603,4,6
493,603,4,6
283,604,13,7
121,603,4,6
102,603,4,6
92,603,4,6
422,603,10,8
313,603,20,10
299,603,11,8
256,603,14,8
435,602,15,9
198,602,18,9
101,602,16,9
514,601,8,10
485,601,28,11
274,601,8,10
219,601,34,10
119,601,20,10
90,601,9,10
452,600,31,12
329,600,37,11
144,579,4,4
98,579,3,3
173,578,5,5
161,578,4,4
149,578,4,4
137,578,5,4
109,578,4,4
91,578,4,5
196,576,7,7
189,576,4,6
157,576,9,7
169,575,15,9
187,574,22,10
89,574,13,10
342,567,3,3
442,565,3,3
427,565,5,4
271,565,5,4
259,565,4,4
182,565,4,4
165,565,5,3
139,565,6,4
91,565,4,4
515,564,4,4
508,564,6,5
393,564,5,5
381,564,4,4
374,564,6,5
359,564,4,4
237,564,5,5
225,564,4,4
200,564,4,4
171,564,4,4
147,564,7,4
133,564,4,5
127,564,5,4
144,563,4,5
456,562,5,7
452,562,4,6
446,562,4,6
300,562,5,7
296,562,4,6
290,562,4,6
220,562,10,8
389,561,15,9
311,561,8,9
233,561,15,9
478,560,44,10
438,560,38,11
406,560,30,10
369,560,17,10
322,560,44,10
282,560,28,11
249,560,31,10
181,560,36,12
89,559,34,11
511,551,4,4
493,551,4,4
488,551,4,4
477,551,5,3
377,551,4,4
369,551,4,4
323,551,4,4
305,551,4,4
258,551,6,4
232,551,5,3
130,551,4,4
110,551,4,4
504,550,4,4
472,550,4,5
446,550,5,5
437,550,5,5
432,550,4,4
409,550,5,5
396,550,4,4
382,550,4,4
344,550,5,4
332,550,4,4
316,550,4,4
252,550,4,5
227,550,4,5
196,550,4,4
150,550,6,5
145,550,4,5
115,550,4,4
94,550,5,5
263,549,10,5
405,548,4,6
244,548,5,6
487,548,36,11
424,547,8,8
390,548,11,8
404,547,16,9
89,547,16,9
422,546,36,11
361,546,26,10
342,546,18,10
296,546,43,12
459,545,24,11
490,537,4,4
478,537,3,4
403,537,5,3
384,537,4,4
358,537,4,4
354,537,4,4
316,537,4,4
304,537,4,4
291,537,4,3
268,537,3,3
217,537,4,4
182,537,4,4
172,537,4,4
143,537,5,3
517,536,4,4
510,536,6,5
433,536,5,5
409,536,4,4
387,536,5,5
372,536,4,4
369,536,4,4
343,536,3,4
309,536,5,5
262,536,4,5
236,536,5,5
227,536,5,5
222,536,4,4
201,536,6,5
166,536,5,4
157,536,4,4
138,536,4,5
132,536,4,5
119,536,6,5
92,536,5,5
455,534,7,7
448,534,4,6
274,535,8,7
335,534,15,8
247,534,25,8
151,534,11,8
505,532,17,10
468,532,34,10
446,532,19,10
424,532,20,10
299,532,34,10
283,532,13,10
215,532,30,13
165,532,48,10
370,526,3,3
191,526,3,3
491,524,3,4
476,524,4,4
449,524,4,3
445,524,4,4
438,524,5,4
278,524,4,4
130,524,3,3
99,524,4,4
513,523,4,4
495,523,4,4
481,523,4,5
432,523,4,5
402,523,5,5
379,523,6,5
251,523,5,5
234,523,4,4
227,523,6,5
200,523,6,5
323,521,5,7
319,521,4,6
313,521,4,6
144,521,5,7
140,521,4,6
134,521,4,6
182,521,33,8
246,520,16,9
508,519,15,10
461,519,39,10
430,519,24,10
400,519,24,10
350,519,44,10
305,519,38,11
268,519,31,11
221,519,18,10
170,519,11,9
155,519,8,10
126,519,28,11
89,519,31,11
357,510,4,4
345,510,4,4
310,510,4,4
234,510,4,4
221,510,4,4
203,510,4,4
188,510,5,4
183,510,4,4
178,510,4,4
173,510,4,4
163,510,5,3
512,509,5,5
490,509,5,5
465,509,4,4
407,509,4,5
367,509,4,4
361,509,7,4
296,509,8,4
280,509,5,5
263,509,5,5
258,509,4,4
208,509,4,4
158,509,4,5
122,509,5,5
117,509,4,4
94,509,5,5
508,507,4,6
433,507,7,7
426,507,4,6
421,507,5,8
109,506,8,8
506,506,17,9
486,506,18,9
276,506,15,9
89,506,16,9
450,505,32,12
419,505,28,12
380,505,37,11
335,505,43,10
294,505,38,10
249,505,24,10
217,505,29,10
172,504,41,11
519,498,4,4
252,498,4,4
498,496,3,3
447,496,5,3
405,496,4,4
323,496,5,3
280,496,4,4
231,496,3,3
442,495,4,4
423,495,5,5
410,495,4,4
394,495,4,5
378,495,4,5
357,495,4,5
344,495,4,5
318,495,6,4
198,495,8,4
175,495,5,5
158,495,6,4
139,494,3,3
502,493,4,6
235,493,4,6
440,493,13,8
306,492,3,4
419,492,19,9
514,491,4,10
494,491,18,10
481,491,11,11
456,491,23,13
390,491,25,10
303,491,29,10
247,491,4,10
227,491,18,10
215,491,10,11
189,491,23,10
166,491,20,10
149,491,6,10
131,491,18,10
117,491,10,12
89,491,25,10
369,490,20,11
335,490,32,11
259,490,41,11
141,468,4,4
125,468,5,4
92,468,4,4
188,467,4,4
167,467,4,4
145,467,5,4
129,467,5,5
120,467,4,5
102,467,5,5
96,467,5,5
210,464,6,8
200,463,32,10
187,463,11,10
156,463,28,12
441,455,4,3
433,455,4,4
421,455,4,4
318,455,5,4
314,455,4,4
256,455,4,3
224,455,5,3
206,455,5,3
189,455,6,4
172,455,4,4
168,455,4,4
91,455,4,4
506,454,6,5
487,454,6,5
466,454,4,4
459,454,6,5
375,454,6,5
364,454,6,5
323,454,5,5
250,454,6,5
201,454,4,5
195,454,4,4
183,454,4,4
177,454,7,4
131,454,6,4
126,454,4,5
119,454,5,5
96,454,4,4
243,453,6,5
482,451,4,7
359,451,4,7
407,451,39,11
239,451,22,9
480,450,43,10
453,450,18,10
357,450,29,10
305,450,44,13
269,450,28,12
387,449,12,11
221,449,9,11
167,449,45,11
493,441,4,3
462,441,5,3
445,441,6,4
413,441,4,4
182,441,4,4
160,441,4,4
155,441,4,4
512,440,5,5
490,440,3,4
457,440,4,5
451,440,4,4
418,440,4,4
395,440,7,5
342,440,4,4
283,440,4,4
215,440,5,5
210,440,4,4
187,440,4,4
177,440,4,5
171,440,4,4
165,440,7,4
508,438,4,6
476,438,9,8
278,438,11,7
126,438,20,8
100,437,6,8
506,437,17,9
487,436,11,10
378,436,8,10
361,436,16,10
340,436,14,13
321,436,12,9
302,436,18,10
296,436,6,5
265,436,6,5
239,436,26,10
232,436,7,5
201,436,24,10
154,436,38,10
90,436,28,10
393,435,10,11
441,429,3,3
495,427,4,4
362,427,4,4
282,427,4,4
236,427,4,4
511,426,4,4
500,426,4,4
485,426,4,4
473,426,7,5
458,426,4,4
401,426,4,4
395,426,5,5
381,426,4,4
367,426,4,4
351,426,9,5
308,426,4,4
287,426,4,4
272,426,4,4
260,426,7,5
209,426,4,5
190,426,5,5
114,426,4,5
108,426,4,5
100,426,4,5
482,425,4,5
269,425,4,5
138,425,6,6
330,425,15,6
186,424,4,6
172,424,4,6
160,424,4,6
375,424,12,8
227,424,26,8
91,423,6,8
391,423,26,9
184,423,17,9
509,422,14,13
421,422,44,9
297,422,28,12
205,422,21,12
171,422,10,11
152,422,18,10
133,422,17,11
89,422,41,10
470,421,35,11
345,421,27,13
257,421,35,11
282,415,4,4
516,413,5,3
472,413,4,4
383,413,4,4
263,413,5,4
511,412,4,4
491,412,5,5
477,412,4,4
461,412,4,5
453,412,6,5
423,412,4,5
410,412,4,5
387,412,5,4
339,412,3,3
257,412,4,5
230,412,4,5
206,412,5,5
187,412,6,4
167,411,3,3
309,410,4,6
297,410,4,6
95,410,3,3
509,410,13,8
371,409,3,4
486,409,20,9
437,408,45,10
368,408,28,10
308,408,10,11
289,408,18,10
276,408,5,10
196,408,21,10
177,408,7,10
159,408,18,10
146,408,9,12
99,408,43,10
90,408,10,10
401,407,32,11
322,407,41,11
410,386,3,3
309,386,4,3
278,386,5,6
139,386,3,3
133,386,3,3
357,385,3,3
224,385,4,4
211,385,10,7
170,385,3,4
106,385,4,4
95,385,3,4
451,383,6,7
446,383,5,6
442,383,4,6
436,383,4,6
414,383,4,6
372,383,4,6
253,383,8,7
192,384,9,7
179,384,10,6
426,382,4,5
420,382,4,8
340,383,10,8
89,383,12,8
290,382,8,9
465,381,10,10
460,381,4,10
383,381,21,11
370,381,12,11
352,381,16,11
251,381,37,13
203,381,45,13
153,381,26,10
299,380,39,12
104,380,47,11
426,373,4,4
508,372,4,3
396,372,4,4
359,372,4,4
265,372,4,4
254,372,4,4
242,372,4,4
216,372,4,4
212,372,4,4
173,372,4,4
499,371,3,3
364,371,4,4
346,371,5,6
306,371,5,5
221,371,4,5
190,371,4,4
177,371,5,4
159,371,7,5
152,371,6,5
144,371,4,4
112,371,5,5
95,371,4,4
448,370,9,7
202,370,6,7
125,370,5,6
108,369,4,6
302,368,15,9
107,368,16,9
485,367,37,11
460,367,7,10
434,367,13,10
422,367,12,12
394,367,25,10
372,367,19,10
340,367,29,13
253,367,45,12
211,367,39,10
188,367,12,10
90,367,14,10
466,366,16,11
320,366,18,11
511,358,4,4
493,358,4,4
488,358,4,4
472,358,3,3
466,358,4,4
455,358,3,3
368,358,4,4
340,358,5,3
322,358,4,4
313,358,4,4
303,358,5,3
184,358,3,3
151,358,5,4
504,357,4,4
452,357,4,4
426,357,5,5
393,357,6,5
361,357,5,5
351,357,4,4
327,357,4,4
298,357,6,4
284,357,4,4
281,357,4,4
275,357,4,4
215,357,5,5
145,357,4,5
117,357,8,5
422,355,4,6
200,355,4,6
188,355,4,6
166,355,6,6
487,355,36,11
335,355,11,8
267,354,8,8
230,354,9,8
91,354,6,8
421,354,16,9
211,354,15,9
447,353,37,10
438,353,8,10
349,353,26,10
296,353,36,10
265,353,29,11
199,353,10,11
180,353,18,10
161,353,17,11
89,353,16,10
378,352,40,13
228,352,35,11
234,330,4,4
193,330,5,3
110,330,4,4
92,330,4,4
239,329,4,4
203,329,4,4
188,329,4,4
161,329,5,5
152,329,5,5
147,329,4,4
125,329,5,5
103,329,5,5
121,327,4,6
221,327,37,11
201,327,11,8
139,326,8,8
120,326,16,9
213,325,7,10
401,319,4,4
194,319,3,3
485,317,4,4
465,317,4,3
412,317,3,3
382,317,5,4
340,317,5,3
323,317,5,3
292,317,4,4
280,317,4,4
276,317,4,4
241,317,4,4
224,317,5,4
159,317,4,4
110,317,4,4
511,316,4,4
500,316,4,4
471,316,4,4
376,316,4,5
370,316,4,5
361,316,4,5
335,316,4,4
318,316,4,5
295,316,5,5
285,316,5,5
261,316,4,4
246,316,4,4
203,316,6,5
164,316,4,4
135,316,9,5
115,316,4,4
235,315,3,4
147,315,5,5
428,314,4,6
