109,741,5,3
104,740,4,4
77,740,5,5
68,740,5,5
63,740,4,4
532,739,4,5
518,738,4,5
510,738,7,6
55,737,8,8
511,736,3,4
546,736,6,8
553,735,4,10
302,735,8,10
508,734,36,11
127,725,5,6
118,725,8,4
109,725,4,4
80,725,5,5
115,724,4,5
101,722,8,8
100,721,36,13
54,721,43,10
430,696,3,3
341,696,4,3
272,696,3,3
263,696,4,3
252,696,3,3
246,696,4,4
177,696,4,3
158,696,3,3
137,696,3,3
88,696,4,3
421,695,3,4
387,695,4,4
375,695,3,4
367,695,4,5
302,695,3,4
228,695,4,4
153,695,4,5
107,695,4,5
93,695,4,5
83,695,4,5
427,694,3,5
408,694,5,7
298,694,15,7
247,693,4,5
415,693,47,9
365,693,18,11
316,693,10,8
173,693,9,8
397,692,10,9
185,692,14,9
144,692,27,9
386,691,8,10
330,691,32,12
202,691,40,10
55,691,19,10
541,671,4,4
513,671,4,4
118,671,4,3
90,671,4,3
69,671,3,3
123,670,3,4
64,670,4,5
540,667,10,8
493,667,4,8
485,667,7,8
82,667,15,9
520,666,16,9
100,666,30,10
63,666,16,10
55,666,7,10
515,651,3,3
499,650,9,5
527,648,4,4
513,648,4,4
501,648,4,4
106,648,4,3
100,648,4,3
84,648,3,3
93,647,5,4
504,646,13,9
530,645,5,5
540,644,11,8
520,644,17,8
491,643,7,9
546,636,3,3
541,636,4,4
521,636,4,3
91,636,3,4
113,635,4,4
79,635,4,5
531,634,4,4
507,634,7,5
66,633,5,6
537,632,14,9
499,632,38,10
89,631,34,10
65,631,21,10
541,623,4,4
121,623,3,3
111,623,4,3
85,623,4,3
530,622,6,5
116,622,4,4
73,622,5,5
546,621,4,5
527,621,3,3
524,620,3,5
493,619,4,9
107,619,21,11
92,619,14,9
65,619,24,9
520,618,31,10
498,618,21,11
97,611,4,3
89,611,3,3
84,611,4,3
75,611,3,3
108,610,4,5
58,608,3,4
105,607,15,9
56,606,46,10
517,601,3,4
532,598,4,4
527,598,4,4
507,598,4,3
238,598,4,3
216,598,4,3
197,598,4,3
186,598,4,3
160,598,4,3
90,598,4,3
81,598,3,3
72,598,3,3
259,597,4,5
229,597,3,4
165,597,3,4
121,597,5,5
119,597,3,4
246,595,5,6
109,595,7,6
56,595,38,9
540,594,10,10
493,594,4,9
487,594,4,9
223,594,20,10
97,594,8,8
520,593,18,10
498,593,20,12
245,593,23,11
208,593,14,10
196,593,10,10
177,593,17,10
142,593,33,12
108,593,32,12
77,588,3,3
95,587,3,3
89,587,3,3
58,587,3,3
528,565,6,4
515,565,3,3
499,564,9,5
531,562,5,4
513,562,4,4
493,562,4,4
143,561,3,4
131,561,4,5
98,561,5,5
140,558,18,9
116,558,23,9
97,558,16,9
91,558,6,9
534,556,15,13
501,550,4,4
170,550,3,3
175,549,4,5
158,549,5,5
149,549,4,5
127,549,4,5
546,548,4,5
541,548,4,5
527,548,3,3
524,548,4,4
494,548,23,21
103,548,3,3
141,547,6,7
520,546,17,9
493,546,4,8
140,546,46,11
81,546,17,9
101,545,36,10
507,537,4,3
276,537,4,3
265,537,4,3
239,537,4,3
233,537,4,3
122,537,4,3
114,537,3,3
103,537,3,3
100,537,3,3
254,536,4,5
203,536,4,5
189,536,4,5
170,536,4,5
144,536,4,5
95,536,3,4
546,535,4,5
510,535,3,4
111,535,3,5
182,534,7,6
156,534,7,10
540,533,11,9
520,533,18,9
499,533,21,10
246,532,45,10
166,532,13,10
129,532,26,10
82,532,45,10
512,525,4,4
507,525,4,4
501,525,4,4
493,525,3,3
137,525,3,3
116,525,3,3
150,524,4,5
108,524,3,3
546,523,4,5
541,523,4,5
532,523,4,5
527,523,4,5
521,523,5,5
92,522,31,8
540,521,11,9
520,521,18,9
81,521,11,8
492,520,27,11
126,520,37,12
540,512,4,4
512,512,4,3
176,511,4,5
162,511,4,6
104,511,3,4
95,511,5,5
526,510,9,5
154,510,3,3
538,508,13,9
116,508,33,9
505,507,31,11
152,507,37,12
81,507,32,12
517,503,2,3
96,500,3,3
135,499,4,5
122,499,4,6
91,499,4,5
511,498,4,4
546,496,4,8
539,496,6,9
505,496,12,8
81,496,28,9
520,495,18,10
112,495,36,12
249,489,3,3
191,487,3,3
165,486,4,5
152,486,4,6
131,486,4,4
95,486,4,5
90,486,3,4
81,486,4,5
76,485,3,3
206,484,6,7
109,484,5,6
130,484,9,8
227,483,25,9
205,483,19,9
181,483,22,9
141,483,37,12
108,483,19,9
74,482,32,10
531,475,4,4
526,475,4,4
276,475,4,3
265,475,4,3
239,475,4,3
233,475,4,3
122,475,4,3
114,475,3,3
103,475,3,3
100,475,3,3
254,474,4,5
203,474,4,5
189,474,4,5
170,474,4,5
144,474,4,5
95,474,3,4
546,473,3,3
512,473,4,5
111,473,3,5
182,472,7,6
156,472,7,10
505,470,47,12
246,470,45,10
166,470,13,10
129,470,26,10
82,470,45,10
512,462,4,4
137,462,3,3
116,462,3,3
150,461,4,5
108,461,3,3
546,460,4,5
541,460,4,5
532,460,4,5
527,460,4,5
521,460,5,5
92,459,31,8
540,458,11,9
520,458,18,9
499,458,20,10
126,458,37,11
81,458,11,8
546,450,4,4
532,450,4,4
527,450,4,4
176,449,4,5
162,449,4,6
104,449,3,4
95,449,5,5
513,448,4,5
154,448,3,3
540,446,11,9
506,446,14,10
501,446,3,9
520,445,19,10
152,445,37,12
116,445,33,10
81,445,32,12
541,437,3,3
532,437,4,3
511,437,5,4
96,437,3,3
135,436,4,5
122,436,4,6
91,436,4,5
543,434,6,5
524,434,7,6
81,433,28,9
520,432,32,10
505,432,14,11
112,432,36,12
256,427,3,3
