127,736,5,3
122,735,4,4
95,735,5,5
86,735,5,5
81,735,4,4
73,732,8,8
108,723,5,3
135,722,8,4
126,722,4,4
103,722,4,4
132,721,4,5
147,720,7,11
118,719,8,8
117,718,29,10
72,718,42,10
429,610,3,3
383,610,3,3
351,610,3,4
316,610,4,4
303,610,4,4
278,610,4,4
240,610,4,4
223,610,4,4
212,610,5,4
207,610,4,4
179,610,5,3
148,610,3,3
115,610,4,3
102,610,5,4
98,610,4,4
419,609,4,5
376,609,4,5
367,609,4,4
355,609,4,4
329,609,7,5
325,609,4,4
263,609,4,4
256,609,6,5
233,609,4,4
227,609,7,4
192,609,5,5
141,609,4,5
78,609,5,5
73,609,4,5
408,608,3,4
123,608,7,5
154,608,8,7
363,607,9,7
271,607,40,8
206,607,42,8
114,607,24,8
89,607,5,4
188,606,15,9
71,606,40,11
390,605,47,10
375,605,12,10
314,605,46,10
251,605,17,10
164,605,21,10
140,605,12,10
504,596,5,3
365,596,4,4
322,596,4,3
318,596,4,4
284,596,4,4
183,596,4,4
146,596,3,3
115,596,4,3
99,596,4,4
95,596,4,4
499,595,4,5
463,595,5,5
458,595,4,4
438,595,5,6
429,595,8,4
420,595,4,4
397,595,5,5
379,595,4,4
370,595,4,4
352,595,4,4
334,595,6,5
311,595,5,5
261,595,4,5
206,595,4,4
203,595,4,4
197,595,7,4
188,595,4,4
139,595,4,5
81,595,4,4
426,594,4,5
301,594,7,7
250,593,4,7
450,592,8,8
412,592,8,8
276,593,22,11
114,593,21,11
393,592,15,9
309,592,18,9
230,592,16,9
519,591,22,13
410,591,36,13
378,591,12,13
330,591,45,13
248,591,27,10
153,591,40,13
138,591,12,10
72,591,40,12
196,590,31,13
239,569,4,4
235,569,3,4
228,569,6,4
192,569,4,4
163,569,5,3
139,569,4,3
98,569,5,3
311,568,7,4
306,568,4,5
274,568,4,4
256,568,6,5
244,568,4,4
218,568,5,5
169,568,4,4
113,568,7,4
93,568,6,5
202,567,3,4
74,567,7,6
252,567,33,10
162,566,16,8
138,566,21,11
75,565,3,4
216,564,33,10
180,564,33,13
286,563,40,11
502,555,5,3
482,555,4,4
475,555,6,4
400,555,4,3
387,555,5,3
245,555,4,4
232,555,4,3
216,555,4,4
211,555,4,4
146,555,4,4
140,555,5,4
102,555,4,3
73,555,4,3
532,554,4,4
525,554,6,5
515,554,5,5
497,554,4,4
468,554,6,5
449,554,4,5
382,554,4,4
375,554,4,5
350,554,4,4
332,554,6,5
313,554,4,4
288,554,4,5
238,554,4,4
235,554,4,4
193,554,3,4
187,554,4,5
166,554,5,5
151,554,4,4
135,554,4,5
125,554,5,5
108,554,4,4
81,553,7,5
327,553,34,10
495,552,13,8
424,552,19,11
210,552,43,8
100,552,17,8
71,552,25,8
161,551,16,9
513,550,28,10
447,550,43,10
398,550,21,13
362,550,31,10
308,550,15,10
279,550,24,10
258,550,20,9
182,550,23,10
122,550,34,10
394,541,4,3
327,541,3,4
291,541,5,4
284,541,3,3
131,541,4,4
