109,741,5,3
104,740,4,4
77,740,5,5
68,740,5,5
63,740,4,4
530,739,4,5
517,738,4,5
509,738,7,6
304,737,4,3
55,737,8,8
510,736,3,4
302,735,8,11
545,734,13,12
507,734,36,11
86,726,4,4
115,725,8,4
106,725,4,4
64,725,4,4
112,724,4,5
127,723,7,11
98,722,8,8
97,721,29,11
54,721,41,12
234,661,3,3
325,660,3,3
332,658,4,5
312,658,10,6
333,655,7,4
294,655,13,7
229,655,8,6
183,651,4,4
230,649,3,3
220,649,3,3
234,648,4,4
215,648,4,4
292,645,16,8
337,644,4,8
317,644,11,9
311,644,5,5
284,644,5,8
279,644,3,8
189,644,16,9
225,626,2,3
190,624,3,3
231,623,4,4
324,622,4,5
294,622,8,6
201,622,4,5
332,620,10,9
309,620,21,11
291,620,17,10
229,620,10,9
220,620,4,9
215,620,3,9
209,620,4,9
188,620,21,11
229,600,4,4
295,598,7,9
337,597,4,7
209,597,3,7
201,597,5,7
196,597,5,7
287,590,3,3
282,587,7,7
310,585,16,9
299,585,4,5
229,585,4,5
207,585,11,9
338,584,6,10
292,584,16,8
189,584,5,8
332,573,4,5
318,573,5,5
304,573,4,5
229,573,4,5
220,573,4,5
215,573,4,5
201,573,4,5
312,572,3,7
209,572,3,7
331,571,15,10
317,571,12,9
293,571,19,10
228,571,15,10
214,571,12,9
190,571,19,10
312,563,3,3
209,563,3,3
332,561,4,5
229,561,4,5
331,559,15,10
323,559,6,9
318,559,3,8
309,559,7,10
298,559,10,9
280,559,17,11
228,559,15,10
215,559,11,9
206,559,7,10
195,559,10,9
181,559,13,11
176,559,4,11
337,550,3,3
234,550,3,3
331,547,11,8
309,547,21,9
228,547,11,8
206,547,21,9
297,546,11,9
194,546,11,9
337,536,4,5
332,536,4,5
318,536,5,5
312,536,5,5
299,536,4,5
234,536,4,5
229,536,4,5
220,536,4,5
215,536,4,5
209,536,5,5
196,536,4,5
331,534,11,9
309,534,20,10
283,534,25,11
228,534,11,9
206,534,20,10
180,534,25,11
309,529,3,3
332,526,4,4
318,526,5,3
337,524,4,5
317,523,12,8
304,523,4,7
331,522,11,9
312,522,3,8
291,522,12,9
217,513,3,4
299,511,4,5
332,509,10,10
309,509,21,10
292,509,16,9
283,509,8,10
229,509,10,10
206,509,21,11
189,509,17,8
180,509,8,11
189,481,3,3
207,480,5,4
303,477,5,4
187,476,6,5
191,475,8,9
324,473,4,8
215,473,10,8
231,454,5,5
95,454,14,5
332,453,4,3
93,452,4,4
316,450,5,6
234,450,4,5
296,447,30,12
287,447,14,12
216,447,20,12
191,447,32,12
133,447,6,12
117,447,17,12
113,447,6,5
107,447,12,12
94,447,12,7
229,440,4,4
232,439,5,5
323,437,6,7
312,437,10,8
297,437,11,8
208,437,17,8
334,428,6,3
229,428,4,4
218,427,5,4
234,426,4,5
291,425,25,9
318,424,24,9
206,424,33,11
188,424,17,8
201,415,3,4
302,414,4,3
324,413,4,5
234,413,4,5
229,413,4,5
220,413,4,5
215,413,4,5
209,413,5,5
332,411,11,8
308,411,22,11
291,411,18,9
228,411,11,9
206,411,20,10
188,411,17,10
336,391,4,4
332,391,4,4
301,391,3,4
196,391,4,3
232,390,4,3
137,390,4,4
131,389,5,5
117,389,5,5
328,388,14,9
324,387,5,9
309,387,14,11
291,387,17,9
194,387,45,10
130,387,12,10
111,387,17,9
96,387,14,10
313,378,4,4
337,376,4,5
332,376,4,5
318,376,5,5
301,376,4,4
297,375,11,7
331,374,11,9
308,374,21,11
309,363,13,9
299,363,9,8
323,362,18,10
291,362,6,10
304,354,4,3
291,351,6,8
331,350,11,9
323,350,7,9
298,350,24,10
337,341,3,3
312,339,5,5
328,338,13,9
309,338,14,9
298,338,10,8
293,338,3,8
324,337,5,9
299,329,3,3
220,329,3,3
196,329,4,4
298,326,10,8
331,325,11,9
309,325,20,10
283,325,14,11
228,325,10,9
214,325,13,9
206,325,7,10
189,325,16,9
182,325,7,11
308,319,3,4
337,316,3,3
293,316,4,3
313,314,5,5
331,313,10,8
323,313,6,8
312,313,10,8
298,313,10,8
283,313,14,9
336,304,4,3
332,304,4,3
93,304,4,3
321,303,3,4
316,303,5,5
117,302,7,5
216,301,6,6
331,300,11,9
299,300,30,10
283,300,15,10
225,300,15,9
214,300,11,9
206,300,7,10
199,300,6,9
108,300,34,11
91,300,18,9
230,258,6,4
216,258,7,4
95,257,14,5
303,255,5,4
233,255,4,4
214,255,5,4
133,255,6,7
93,255,4,4
299,253,3,3
293,253,8,9
229,253,4,5
332,252,10,7
324,252,4,7
312,252,11,7
279,252,3,7
196,252,9,8
181,252,5,7
230,243,3,3
233,242,4,4
313,240,4,5
285,238,4,8
194,238,11,8
332,230,4,4
313,230,3,3
220,230,4,3
304,228,4,5
234,228,4,5
229,228,4,5
210,228,8,6
318,227,3,7
293,227,4,8
331,226,10,9
323,226,6,9
299,226,18,10
285,226,7,11
228,226,11,9
199,226,27,10
318,216,7,5
234,216,4,5
217,216,6,5
337,214,4,9
331,214,5,9
292,214,37,10
283,214,8,10
206,214,33,10
201,214,4,8
180,214,20,11
316,204,5,4
300,204,7,4
337,203,4,5
309,202,20,9
298,202,10,8
331,201,11,9
289,196,3,4
93,193,3,3
337,191,4,5
117,191,7,5
309,189,33,11
292,189,17,9
283,189,7,9
248,189,7,10
151,189,7,10
112,189,30,10
91,189,20,11
59,189,7,10
188,156,20,7
108,156,3,3
300,155,4,4
200,155,4,4
271,142,4,4
171,142,4,4
98,142,4,4
92,142,4,4
291,130,4,4
183,129,5,5
192,128,3,6
290,128,9,8
182,127,28,9
300,126,8,10
283,126,7,10
