10 539 8 774
154 234 136 250
12 123 613 774
180 233 484 610
11 12 274 470
89 140 369 451
12 14 8 166
296 539 731 732
12 139 483 611
96 139 299 359
10 139 136 258
184 233 368 450
10 154 136 252
12 139 470 611
12 123 613 774
184 234 300 428
296 539 731 732
12 14 8 184
11 12 238 435
180 233 450 610
96 139 299 324
165 234 136 250
12 140 357 452
10 234 8 417
12 539 424 774
12 14 8 184
89 139 299 431
12 140 450 611
165 234 136 250
180 233 450 610
296 539 731 732
10 154 136 252
184 234 300 428
12 123 613 774
11 12 256 452
