59 552 129 742
93 237 314 493
284 552 525 741
59 138 587 742
267 443 141 270
62 252 129 270
287 443 315 494
231 340 315 469
62 207 129 257
59 138 587 742
200 339 141 270
302 552 624 741
390 443 315 456
93 237 402 493
96 236 263 392
388 445 464 606
355 443 141 270
284 342 491 676
217 340 315 491
62 252 129 270
267 443 141 270
284 342 525 740
59 138 587 742
93 224 314 493
390 443 315 456
389 552 600 741
388 445 464 590
200 339 141 317
388 445 464 590
284 342 525 740
390 443 315 456
59 138 587 742
62 207 129 270
389 552 600 741
355 443 141 270
93 222 314 493
231 340 315 491
