59 554 54 742
302 554 410 741
311 547 54 390
59 236 299 742
60 370 54 290
426 548 311 464
59 181 336 461
286 404 150 266
305 455 460 596
59 236 482 596
452 554 509 741
62 239 54 94
311 430 311 427
59 309 726 742
410 547 151 266
60 155 189 326
452 554 509 741
286 415 150 266
59 309 521 742
60 155 189 349
305 455 460 596
415 547 151 266
62 232 54 94
426 548 311 464
59 199 361 522
311 421 311 427
239 485 54 93
62 354 54 94
305 455 423 596
286 411 160 390
59 236 398 572
410 548 311 464
59 309 595 742
436 554 509 741
60 159 189 387
330 547 54 266
