58 554 54 742
264 494 572 740
185 343 54 75
60 168 348 473
58 184 55 190
339 522 138 238
167 322 188 337
59 132 726 742
60 161 213 338
62 250 461 573
387 530 311 462
505 554 738 741
387 530 311 462
60 168 348 473
60 169 213 338
176 343 54 75
62 271 472 573
167 322 188 337
296 554 572 741
339 522 138 238
163 318 361 498
58 174 55 190
59 132 726 742
299 554 138 741
58 404 54 338
59 320 348 742
59 306 726 742
167 322 213 400
296 554 447 741
60 276 374 573
60 170 188 375
58 343 54 189
339 522 138 362
