59 525 46 723
311 525 492 710
71 287 46 150
221 376 174 287
59 208 298 426
379 524 171 288
67 295 586 723
290 514 46 171
367 523 326 434
211 365 323 411
59 214 147 287
417 524 171 288
184 301 174 287
311 525 492 710
71 217 46 151
225 357 48 114
223 372 326 411
59 221 323 426
67 295 586 723
59 185 174 301
298 412 171 287
374 523 326 434
59 217 326 426
187 302 174 287
304 412 171 287
417 524 171 288
67 295 586 723
372 523 326 434
311 525 492 710
59 185 147 301
290 514 46 114
71 287 46 151
219 367 323 411
221 374 174 342
290 514 46 176
311 525 492 710
59 214 147 301
277 523 285 434
67 295 586 723
380 524 171 342
71 287 46 174
59 272 323 426
