92 570 74 749
92 348 74 449
92 570 472 749
238 348 448 536
191 283 199 349
192 284 536 648
92 192 374 535
92 217 74 78
283 348 324 435
92 192 557 696
92 157 199 373
233 347 647 749
282 347 187 316
191 263 372 499
92 192 373 535
282 347 187 325
259 349 472 598
92 191 199 349
92 192 557 696
283 348 335 448
191 283 199 349
92 217 74 78
192 261 536 673
191 284 372 511
233 570 609 749
238 349 472 573
92 222 235 374
92 157 534 696
261 570 583 749
92 192 373 523
92 217 74 201
227 347 187 337
192 261 559 698
191 263 349 499
283 348 324 448
