59 549 129 742
241 392 166 318
62 219 516 580
249 360 503 543
411 519 391 429
62 118 241 332
298 397 391 431
306 549 738 741
397 533 166 280
373 519 503 544
78 211 129 242
59 130 726 742
78 211 129 242
249 373 503 740
354 519 391 431
249 397 166 318
376 519 503 544
59 130 726 742
399 533 166 280
62 118 241 332
194 344 316 445
506 549 738 741
62 219 516 580
354 519 391 431
62 118 241 332
175 335 503 580
241 392 166 318
344 519 503 544
59 130 577 742
194 344 391 445
78 211 129 242
306 549 738 741
397 533 166 280
385 533 166 280
194 344 391 445
344 519 503 544
62 211 129 332
59 130 577 742
241 392 166 318
175 335 503 740
354 519 391 431
506 549 738 741
