62 598 36 777
70 207 186 309
374 514 269 405
74 197 62 103
509 592 578 777
359 502 71 78
62 295 719 741
210 391 191 303
592 598 316 560
69 238 298 398
205 345 67 111
255 389 303 404
69 294 186 400
62 295 719 741
359 598 36 280
509 596 424 777
74 345 62 206
282 598 230 415
512 598 254 542
218 405 67 111
69 192 294 397
509 592 560 777
62 295 719 741
196 337 301 402
230 393 191 305
349 497 270 405
419 598 36 236
71 225 186 299
74 213 62 103
298 598 36 424
69 297 186 400
62 295 719 741
509 595 434 777
74 483 62 231
