108 481 104 750
417 481 445 552
243 378 104 110
114 150 398 536
226 412 284 379
108 219 128 284
246 309 552 750
122 150 467 536
243 378 104 110
108 108 128 268
417 481 445 552
290 335 376 379
302 309 750 750
246 256 552 552
114 150 398 445
407 412 284 284
216 226 284 284
114 150 398 536
243 378 104 110
108 226 128 284
246 422 552 750
290 481 284 445
108 108 128 268
122 150 467 536
407 412 284 284
322 378 104 107
417 481 445 552
290 335 376 379
302 309 750 750
243 314 104 110
246 256 552 552
114 150 398 445
216 226 284 284
