75 537 60 737
200 315 224 282
190 313 343 379
77 311 716 737
347 521 320 382
325 429 60 161
196 327 150 185
97 182 342 379
318 419 173 282
187 304 60 80
75 197 225 282
425 537 225 268
196 327 150 185
77 311 716 737
97 195 342 379
339 431 173 282
75 149 225 282
241 333 224 282
361 521 320 382
325 429 60 161
187 304 60 80
435 537 225 268
155 238 225 282
306 537 60 382
75 305 60 379
77 311 716 737
187 297 60 185
316 419 173 282
97 204 342 379
77 311 716 737
200 315 224 282
75 197 225 282
361 521 320 382
425 537 225 268
304 429 60 161
208 347 344 379
