75 537 59 738
226 377 412 483
79 287 59 154
383 532 208 345
75 223 385 483
292 535 59 216
77 155 723 738
223 380 208 345
382 537 411 470
75 218 245 389
77 155 723 738
79 535 59 292
75 303 245 483
298 537 217 470
287 535 59 216
287 411 412 482
75 223 245 385
77 155 723 738
383 532 208 345
171 285 387 483
233 380 208 345
79 279 59 154
75 168 383 483
417 537 411 469
385 532 208 345
171 285 387 483
187 325 59 140
287 411 412 482
77 155 723 738
233 384 191 345
75 223 245 385
336 535 59 192
417 537 411 469
79 189 113 154
75 168 383 483
