71 522 62 728
184 307 191 304
222 369 62 193
71 215 66 193
370 522 65 154
307 419 190 290
274 464 348 415
72 240 441 446
73 184 191 304
72 297 727 728
416 522 187 331
161 266 62 193
408 522 187 331
274 464 348 415
269 389 66 193
73 184 191 304
393 522 65 154
293 413 192 291
72 240 441 446
72 297 727 728
180 299 193 304
71 156 66 191
71 214 66 208
293 413 192 291
370 522 65 154
408 522 187 331
210 369 62 193
72 188 219 442
72 297 727 728
240 464 348 446
181 299 191 304
376 522 187 331
71 214 66 208
240 464 348 446
214 372 191 304
370 522 65 154
72 297 727 728
210 369 62 166
72 227 219 442
