75 536 59 738
77 136 722 738
75 209 254 383
221 377 409 489
214 381 221 368
177 290 537 665
75 218 405 503
79 287 59 154
385 536 234 369
290 535 59 235
379 532 432 489
281 419 574 665
75 310 254 503
77 419 487 738
79 535 59 297
303 536 234 489
79 195 113 154
244 394 367 489
75 239 407 503
177 290 537 665
326 535 59 235
75 209 254 409
395 532 432 489
381 536 234 369
187 336 59 141
281 419 574 665
214 374 221 368
214 381 221 368
77 409 537 738
79 279 59 154
75 218 407 542
75 209 254 405
377 532 432 619
287 535 59 235
385 536 234 369
221 374 409 540
