75 537 60 737
117 279 266 349
382 536 417 515
75 297 60 183
301 537 60 183
75 218 391 529
222 380 417 516
337 500 220 351
77 311 717 737
216 351 60 183
75 222 391 529
386 536 417 515
117 279 266 349
337 500 220 351
354 537 60 182
75 213 60 183
227 384 417 516
77 311 717 737
301 537 60 327
227 388 328 516
117 279 266 349
389 536 313 515
75 222 391 529
75 309 60 183
77 311 717 737
424 537 139 169
117 279 266 349
170 278 416 516
304 429 60 183
406 536 417 515
185 304 60 183
77 311 717 737
280 403 417 515
75 167 391 529
337 500 220 351
75 183 113 183
