74 537 60 737
75 311 566 737
218 381 221 363
232 394 428 610
75 297 60 224
300 535 60 224
384 537 221 362
394 537 428 597
75 212 222 404
74 252 404 540
196 380 428 718
212 381 221 363
297 535 60 224
75 291 60 224
379 537 428 597
74 210 236 444
75 237 457 737
384 537 221 362
75 212 266 405
352 535 61 224
386 537 428 597
243 433 513 718
218 376 221 363
187 361 60 223
380 537 291 362
74 217 428 540
217 383 428 528
75 237 566 737
75 212 111 237
237 403 428 610
352 535 61 224
218 376 221 363
380 537 222 362
75 311 540 737
75 212 111 237
75 212 266 405
394 537 428 597
74 252 428 540
187 355 60 224
