59 554 181 742
232 403 354 430
59 228 305 442
59 233 181 294
234 436 181 268
59 130 726 742
197 347 441 565
364 545 465 565
397 547 267 392
59 184 442 565
302 554 738 741
214 403 354 479
59 220 305 442
59 240 441 565
233 427 181 268
59 309 726 742
247 455 465 565
59 229 181 294
397 547 207 392
508 554 490 741
59 187 305 442
364 545 465 565
174 296 181 268
200 347 465 565
59 309 726 742
246 403 354 430
300 436 181 268
59 166 181 294
511 554 738 741
59 183 465 565
406 547 267 392
258 545 181 330
59 221 354 565
222 403 354 565
59 254 181 330
384 554 391 741
59 309 726 742
