76 537 60 737
274 533 60 183
239 392 251 393
76 243 392 560
76 270 60 197
218 372 432 560
396 537 182 393
380 535 489 547
76 242 223 365
76 309 716 737
211 372 432 720
76 270 60 227
274 533 60 183
390 537 182 393
76 206 461 737
380 535 489 547
229 386 251 393
76 243 251 434
229 385 251 433
274 533 60 183
76 237 251 434
76 309 432 737
76 270 60 227
300 535 434 560
386 537 182 393
315 438 251 393
76 194 252 406
380 535 489 547
129 304 336 434
76 309 716 737
187 336 60 182
76 208 111 227
192 327 251 365
76 212 431 560
218 372 432 560
423 537 251 392
