108 473 90 750
238 376 90 109
108 202 360 458
109 132 581 677
413 473 171 255
111 202 143 239
238 377 475 545
232 419 693 750
238 377 255 327
413 472 385 475
306 377 308 326
238 377 475 545
238 301 255 327
108 202 360 458
111 202 143 239
109 132 581 677
238 376 90 109
232 305 695 750
413 472 385 475
413 473 171 255
405 419 693 695
238 377 255 327
108 202 360 458
111 202 143 239
232 419 693 750
238 376 90 109
238 426 473 545
109 132 581 677
413 473 171 449
111 202 143 239
108 202 360 458
238 376 90 109
238 426 473 695
238 377 255 327
109 305 581 750
413 473 171 449
