59 554 52 742
62 282 52 183
312 554 342 741
59 302 415 567
59 245 206 392
243 544 181 416
290 545 54 182
59 309 726 742
340 547 207 392
182 360 366 567
231 411 181 331
62 212 52 94
394 545 54 182
317 549 416 567
59 212 304 429
216 379 54 93
61 235 453 566
59 130 726 742
302 554 738 741
62 272 52 183
59 295 379 567
219 428 181 380
59 237 206 392
299 554 478 741
277 545 54 182
59 309 726 742
293 547 280 466
63 243 181 318
375 547 280 429
206 375 305 430
394 545 54 182
59 201 304 429
59 309 726 742
62 206 52 94
302 554 453 741
211 379 54 94
61 299 415 567
248 428 181 329
