58 551 49 742
195 356 188 336
257 421 350 524
58 194 472 585
61 261 54 94
270 488 49 56
58 190 188 313
59 130 726 742
361 545 188 374
359 544 436 586
189 364 521 740
71 250 373 412
58 197 188 313
261 450 350 536
58 180 472 585
270 488 49 56
61 261 54 94
364 551 484 741
370 545 188 374
199 361 188 336
176 342 521 740
59 130 726 742
71 257 373 473
58 276 397 586
324 545 49 264
61 308 54 94
287 551 373 741
211 435 188 412
59 306 726 742
58 233 188 374
59 306 726 742
199 361 188 350
261 450 350 585
58 197 188 313
61 270 54 94
58 271 472 586
370 545 188 374
280 488 49 56
340 551 484 741
71 257 373 412
