57 532 158 731
174 252 159 268
209 252 505 565
202 252 314 386
57 112 712 729
491 532 729 731
64 158 262 315
201 296 588 728
123 158 433 470
64 173 563 612
62 156 158 208
201 249 410 469
62 192 158 208
57 112 712 729
209 249 386 438
201 252 564 612
491 532 729 731
197 252 160 268
201 252 468 541
202 252 314 375
64 173 563 612
123 158 433 470
64 158 262 315
202 252 314 386
209 252 468 565
62 192 158 208
491 532 729 731
57 112 712 729
197 252 160 268
123 249 410 470
64 173 563 612
201 296 588 728
64 158 262 315
57 532 468 731
62 252 158 438
