59 554 143 742
224 264 427 477
59 132 726 742
195 258 143 156
505 554 738 741
61 163 428 477
213 265 279 331
61 178 193 230
80 147 143 193
306 307 740 740
145 163 576 601
224 266 365 403
224 266 192 230
59 132 726 742
224 266 365 403
505 554 738 741
178 258 143 193
61 163 428 477
213 265 279 331
306 307 740 740
145 163 576 601
61 159 143 230
224 264 427 477
224 266 365 403
59 132 726 742
178 266 143 230
505 554 738 741
61 163 428 477
213 265 279 331
61 159 143 230
224 264 427 477
306 307 740 740
145 163 576 601
59 554 576 742
61 266 143 477
