75 537 59 738
75 295 59 211
211 379 514 719
222 379 263 404
75 218 238 416
76 214 543 738
296 537 59 197
385 536 567 638
287 534 374 487
384 536 264 443
76 284 389 544
75 291 59 239
372 536 264 473
76 214 484 738
75 217 239 473
293 537 59 197
385 536 484 638
218 379 566 719
215 390 263 404
126 383 389 543
75 219 239 486
293 536 470 719
293 537 59 197
75 291 59 239
76 293 515 738
215 390 263 404
373 536 264 473
126 372 389 582
75 217 263 416
384 536 264 458
218 379 514 719
208 387 59 196
76 273 389 544
385 536 471 638
75 226 59 239
377 537 60 197
76 214 543 738
218 379 263 404
281 482 375 515
