65 558 73 748
68 240 533 708
227 399 162 314
422 557 172 335
74 222 359 534
478 558 334 509
65 216 186 348
313 476 73 173
231 399 309 483
459 558 532 671
287 399 495 748
147 309 75 161
147 412 73 249
68 240 533 708
477 558 309 486
74 222 359 534
459 558 495 671
287 399 495 748
65 227 186 348
371 557 87 275
231 423 272 483
231 399 272 483
68 240 520 708
478 558 408 671
200 476 73 249
287 467 495 748
65 227 85 323
74 222 335 521
393 557 172 409
459 558 495 671
147 424 73 161
74 222 359 534
477 558 309 486
68 240 533 708
65 227 186 348
287 399 495 748
260 399 161 275
231 423 307 483
422 557 87 275
