75 535 60 737
279 520 60 222
329 479 486 617
77 309 533 737
76 219 230 449
409 535 221 449
75 278 60 251
226 399 247 449
76 221 204 335
76 247 334 449
289 520 60 222
415 535 222 449
136 279 533 615
75 304 60 222
261 409 247 448
329 479 486 617
77 309 718 737
209 397 247 449
77 309 533 737
75 440 60 222
76 221 204 449
392 535 174 412
329 533 446 617
136 279 533 615
420 532 174 296
76 235 343 449
329 479 486 617
75 265 60 141
236 399 342 448
415 535 304 449
274 440 60 188
77 309 718 737
268 409 221 317
76 221 204 335
