59 555 51 742
197 324 51 96
312 459 291 392
59 130 726 742
60 232 341 505
450 548 154 321
318 459 391 506
61 152 192 354
306 555 738 741
286 441 155 243
455 551 354 503
340 488 52 58
450 548 154 321
61 152 192 354
286 441 155 243
318 459 391 506
59 309 726 742
62 249 51 96
60 232 341 505
312 459 291 392
455 551 354 503
506 555 738 741
258 488 52 95
258 488 52 168
61 152 192 354
444 551 352 503
306 555 738 741
430 548 154 321
62 249 51 96
60 232 341 505
59 130 726 742
318 456 390 506
286 446 204 357
312 440 291 505
270 488 52 243
404 548 154 321
60 232 341 505
59 130 726 742
62 258 51 96
306 555 738 741
410 551 352 506
61 148 192 354
