59 554 151 742
210 262 324 415
211 262 151 279
59 130 726 742
210 305 546 740
66 189 407 485
505 554 738 741
65 187 262 326
66 166 509 595
65 198 151 227
215 262 447 522
189 262 324 452
66 166 509 595
65 187 262 326
505 554 738 741
59 305 726 742
66 165 407 485
210 262 484 597
65 198 151 227
211 262 151 279
59 130 726 742
65 189 324 452
66 166 484 595
505 554 738 741
65 198 151 275
210 262 324 452
187 262 151 279
210 305 484 740
187 262 225 279
117 189 407 452
59 130 726 742
505 554 738 741
68 166 546 595
210 262 324 415
65 162 151 227
215 262 447 522
65 164 262 326
180 260 151 213
210 305 546 740
