75 537 60 737
82 261 188 310
264 413 183 310
328 520 440 534
96 311 486 535
279 429 60 180
399 537 155 245
366 536 302 403
75 206 306 403
77 311 716 737
81 274 60 184
214 361 302 404
284 429 60 171
96 311 486 535
300 416 180 310
75 206 347 403
328 520 440 534
186 285 171 308
77 311 716 737
426 537 155 245
82 200 192 310
366 536 302 403
214 361 303 404
82 268 181 310
269 425 188 310
284 429 60 183
75 236 306 403
342 536 372 534
96 311 486 535
81 279 60 171
244 412 346 488
77 311 716 737
413 537 155 310
81 258 111 310
389 537 155 310
77 311 716 737
251 401 171 310
96 311 486 535
244 425 346 511
176 429 60 171
342 536 372 534
75 236 306 403
