13 531 11 777
184 352 70 197
208 362 410 548
367 526 230 380
362 531 411 549
14 206 409 564
13 304 581 777
195 360 228 377
15 178 240 401
16 182 11 228
351 531 75 183
367 526 239 380
14 206 409 564
15 195 258 401
208 362 410 548
268 404 70 197
16 136 11 242
362 531 411 549
13 304 581 777
393 531 77 230
139 271 74 194
199 360 228 377
181 347 70 249
300 531 411 549
15 310 237 384
13 304 546 777
351 531 75 183
14 294 401 547
316 526 230 380
15 177 11 294
362 531 411 549
15 182 11 312
14 200 330 564
334 526 230 380
13 304 581 777
199 362 373 548
355 531 75 183
181 354 70 249
95 329 237 377
