75 537 60 737
218 384 60 195
216 364 442 544
75 217 262 391
372 537 263 376
76 211 569 737
363 533 388 500
209 370 263 390
75 226 60 239
379 535 595 639
218 376 570 653
377 537 61 196
75 537 60 391
75 535 415 737
377 537 61 196
75 211 262 416
218 375 500 653
370 537 263 389
75 226 60 239
291 533 376 515
207 367 263 390
76 220 543 737
218 384 60 195
75 283 415 544
375 535 595 652
298 537 60 196
205 361 263 390
75 203 238 419
291 533 388 542
76 297 569 737
364 537 263 390
75 297 60 211
75 289 415 544
301 535 594 653
