75 533 60 737
357 515 437 606
75 254 60 250
245 418 259 439
145 294 524 605
76 236 250 439
256 445 60 235
425 533 175 436
77 309 718 737
357 533 436 606
76 222 204 439
226 418 234 439
77 309 524 737
408 533 175 400
75 440 60 231
254 408 221 439
75 222 110 307
318 517 60 188
76 247 325 439
357 472 438 606
145 294 524 605
418 533 221 438
110 310 60 223
77 309 718 737
76 236 343 439
245 398 333 439
75 265 60 141
77 150 723 737
418 533 334 439
357 471 476 606
422 533 175 308
145 309 524 718
76 222 204 334
274 440 60 141
277 408 175 309
