75 537 60 737
135 322 60 169
223 372 527 654
75 220 323 503
368 535 224 325
75 225 527 737
383 537 527 654
221 377 350 489
76 212 114 296
203 366 224 324
381 537 348 489
324 533 60 170
215 372 348 489
214 372 527 654
187 429 60 170
75 225 527 737
383 537 527 654
376 537 321 489
196 388 224 324
381 535 112 282
75 220 323 503
76 231 113 295
76 270 113 296
214 372 487 654
338 535 112 282
371 537 321 489
75 225 527 737
203 390 239 460
187 429 60 225
75 258 323 503
383 537 527 654
75 253 323 503
388 537 224 447
223 389 239 461
250 533 60 240
383 537 486 654
76 273 60 296
214 372 486 654
75 225 527 737
