58 552 51 742
377 547 190 342
58 202 416 531
61 278 51 96
264 426 341 454
59 306 726 742
196 354 191 353
58 217 191 354
215 376 466 532
512 552 738 741
293 491 52 57
389 551 416 531
58 225 416 531
212 361 191 355
61 278 51 96
58 210 191 354
400 551 379 531
230 390 378 532
293 491 52 57
59 306 726 742
512 552 738 741
377 547 190 356
58 202 416 531
206 354 191 268
377 547 190 342
215 376 466 532
293 491 52 57
59 129 726 742
61 278 51 96
72 247 255 354
262 426 341 454
306 552 738 741
58 196 191 291
58 262 191 354
262 545 191 392
287 552 390 741
59 306 726 742
61 307 51 96
58 278 416 532
332 547 52 193
