75 539 93 750
279 536 439 750
222 381 260 454
384 539 286 440
305 537 106 205
75 271 438 578
75 303 93 219
75 224 257 411
75 232 257 411
222 386 260 454
279 536 439 750
402 537 106 205
75 271 438 578
247 400 106 205
75 246 93 219
388 539 286 440
75 282 438 578
75 303 93 219
305 539 286 440
75 301 257 411
305 537 106 205
279 536 438 750
75 193 257 371
427 539 286 439
237 390 106 205
222 375 396 483
379 536 438 564
388 537 106 205
199 314 260 370
75 215 507 578
75 236 93 219
312 425 286 398
80 209 394 483
