75 539 60 737
75 252 244 365
397 537 223 351
230 386 418 503
388 539 417 489
79 287 60 154
297 534 60 195
75 227 389 503
77 308 718 737
259 392 201 351
259 392 201 351
304 416 418 503
297 534 60 195
75 189 389 503
422 539 417 489
77 308 718 737
397 537 223 351
79 287 60 154
189 300 364 503
75 246 244 394
336 534 60 195
75 177 389 503
182 291 418 503
409 539 417 489
187 336 60 141
77 308 718 737
274 401 201 351
75 176 244 365
79 194 113 154
397 537 223 351
293 410 418 503
75 189 389 503
397 537 223 351
259 392 201 351
308 416 418 503
187 325 60 141
193 305 364 503
79 182 113 154
422 539 417 489
77 308 718 737
75 246 244 394
329 534 60 195
