67 545 52 719
70 194 293 401
275 438 185 294
70 198 52 93
323 450 293 390
67 165 185 293
77 127 703 719
364 496 53 62
199 314 293 401
204 351 55 96
308 545 717 719
161 269 185 305
199 314 327 401
70 198 52 93
308 545 717 719
323 450 353 390
67 180 185 258
204 338 55 96
187 302 185 295
351 496 53 62
70 191 353 401
297 438 186 294
77 127 703 719
67 223 185 294
323 450 257 390
70 191 304 401
351 496 53 62
77 308 703 719
70 195 52 93
507 545 717 719
194 314 293 401
231 390 185 294
198 338 55 96
70 272 293 401
70 247 52 94
223 390 185 328
77 127 703 719
258 496 53 96
308 545 717 719
67 217 185 305
278 450 257 390
