75 537 59 738
382 537 523 580
195 355 191 314
287 535 59 198
77 150 723 738
365 536 217 311
79 279 59 154
220 378 522 720
75 218 493 595
75 167 255 310
220 398 361 458
75 536 59 388
75 537 394 738
79 279 59 154
288 405 522 720
200 370 191 311
75 185 493 595
75 198 255 314
378 536 217 311
287 535 59 192
409 537 523 580
180 293 429 580
302 398 361 458
77 150 723 738
212 368 429 720
187 424 59 192
368 537 523 580
195 354 191 314
302 405 300 458
77 150 723 738
75 208 493 595
75 195 113 310
370 536 138 311
