75 537 60 737
218 384 60 195
223 380 446 555
75 226 60 239
75 216 262 390
372 537 263 389
76 222 415 555
218 376 263 419
385 536 470 541
77 148 722 737
377 537 61 196
186 295 263 419
75 188 110 239
304 419 264 389
77 148 722 737
411 537 139 196
385 536 470 541
76 223 415 555
173 297 60 196
75 186 262 418
415 537 263 375
227 380 417 555
75 186 262 418
304 419 264 389
76 223 415 555
359 537 61 196
227 380 417 555
415 537 263 375
385 536 470 541
75 209 110 239
186 295 263 419
77 148 722 737
187 363 60 196
306 537 60 196
210 367 263 419
76 293 444 737
293 536 469 555
364 537 263 389
75 304 60 211
75 209 238 419
