75 537 60 737
75 305 60 264
292 535 504 721
306 537 314 505
76 292 515 737
75 303 290 505
306 537 60 250
300 448 399 563
187 429 60 139
157 292 440 603
382 537 314 441
75 214 290 467
382 537 138 250
389 535 562 684
212 376 137 250
76 225 601 737
232 378 603 721
214 378 315 441
75 305 60 264
76 292 504 737
376 537 314 465
218 385 315 520
296 535 503 721
75 219 263 504
306 537 60 250
76 297 504 737
220 386 60 250
218 385 315 520
376 537 314 465
296 535 503 721
75 219 290 504
382 537 61 250
75 227 60 264
