75 538 57 737
370 533 489 724
215 378 160 324
75 197 379 560
379 538 212 311
75 216 187 367
303 439 350 490
300 503 57 161
77 305 721 737
437 537 351 490
176 360 448 560
110 288 57 162
75 240 390 560
381 538 212 380
110 288 57 162
77 305 721 737
386 537 390 724
215 395 364 560
300 503 57 161
215 383 212 352
75 223 187 379
75 216 187 379
350 537 351 476
110 288 57 162
387 537 462 724
77 305 721 737
215 379 160 352
219 392 420 560
155 337 310 463
300 503 57 161
382 538 212 311
75 218 390 560
75 221 187 379
372 538 212 311
215 372 212 366
360 537 475 724
110 288 57 162
212 386 378 560
77 305 721 737
300 503 57 161
75 219 390 560
360 537 351 463
