76 537 59 738
190 314 148 223
373 537 259 332
77 309 717 738
128 249 417 466
76 199 274 346
325 424 59 80
329 447 173 278
394 488 383 466
259 380 418 465
204 362 274 346
187 304 59 79
308 447 173 278
128 249 417 466
187 314 59 214
394 488 383 466
77 309 717 738
76 208 274 346
279 424 59 80
213 362 274 346
90 193 147 233
373 537 259 332
259 380 418 465
213 362 274 346
77 309 717 738
187 424 59 80
361 537 315 466
190 314 148 223
76 208 274 419
329 447 173 317
130 343 418 466
90 182 147 233
90 193 147 233
293 442 173 278
204 358 274 346
327 488 383 466
77 309 717 738
279 424 59 80
76 199 274 346
128 321 417 466
362 537 241 332
175 289 59 214
