75 535 60 737
409 535 371 590
76 218 222 428
238 392 473 719
84 233 501 588
75 265 60 241
229 410 240 430
425 532 175 361
77 136 722 737
272 457 60 244
250 410 240 430
82 232 324 428
76 217 201 325
84 233 501 588
409 535 371 590
75 287 60 141
272 457 60 244
77 136 722 737
425 532 175 361
238 392 473 719
250 410 322 430
75 287 60 141
82 232 323 428
282 453 60 188
272 392 221 324
77 136 722 737
84 224 501 588
411 535 473 590
76 217 201 316
425 532 351 427
419 532 175 328
425 532 175 361
82 232 305 428
272 392 221 324
233 392 473 719
77 136 722 737
250 432 322 430
84 224 501 588
411 535 371 590
110 304 60 174
75 217 110 297
298 457 60 222
